,x1,x2,City,Quote,here
569,5.34080381,53.95167347,Mumbai,It's amazing the relationships you forge in a kitchen. When you cooperate in an environment that's hot. Where there's a lot of knives. You're trusting your well-being with someone you've never before met or known.,
570,28.73516534,46.75619225,Mumbai,"I cannot stress enough that the answer to life's questions is often in people's faces. Try putting your iPhones down once in a while, and look in people's faces. People's faces will tell you amazing things. Like if they are angry, or nauseous or asleep.",
571,79.70657295,14.87242603,Mumbai,,
572,37.59732139,10.67403534,Mumbai,,
573,53.21616544,44.3862312,Shenzhen,"After all manner of professors have done their best for us, the place we are to get knowledge is in books. The true university of these days is a collection of books.",
574,21.72565497,51.37696457,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
575,37.02496937,50.2012247,Singapore,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
576,52.10628263,3.798090597,Singapore,"The willow which bends to the tempest, often escapes better than the oak which resists it and so in great calamities, it sometimes happens that light and frivolous spirits recover their elasticity and presence of mind sooner than those of a loftier character.",
577,92.61154316,57.86012218,Singapore,"The way of the Creative works through change and transformation, so that each thing receives its true nature and destiny and comes into permanent accord with the Great Harmony: this is what furthers and what perseveres.",
578,10.03438323,19.70996514,Mumbai,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
579,77.39107823,23.52724082,Mumbai,,
580,11.15454652,93.27996606,Shenzhen,,
581,58.10429254,20.5450333,Mumbai,Everyone who wants to do good to the human race always ends in universal bullying.,
582,47.00263632,75.21877494,Melbourne,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
583,79.00516721,44.48501186,Shenzhen,,
584,87.73005435,2.944431989,Mumbai,,
585,64.24123857,47.00958801,Mumbai,,
586,78.67685941,18.74415996,Mumbai,,
587,57.45373082,16.04718487,Mumbai,"Happiness is a hard master, particularly other people's happiness.",
588,54.52399366,38.34948542,Shenzhen,"Sally Field looks amazing in general, never mind her age! She's a phenomenally talented actress and has had a career spanning so many decades.",
589,50.47734948,46.01762395,Mumbai,,
590,58.13116783,48.330242,Mumbai,"A table, a chair, a bowl of fruit and a violin what else does a man need to be happy?",
591,14.67312449,2.029311471,Mumbai,The battleline between good and evil runs through the heart of every man.,
592,45.88792059,45.48751968,Shenzhen,"Not just Christians and Jews, but also Muslims, Buddhists, Hindus and the followers of many other religions believe in values like peace, respect, tolerance and dignity. These are values that bring people together and enable us to build responsible and solid communities.",
593,96.96939874,80.19275896,Mumbai,,
594,46.18271529,92.92551859,Mumbai,,
595,73.79893365,43.48381318,Mumbai,"Whether planned or not, humor takes our mind off of our troubles.",
596,10.83023923,80.3426797,Shenzhen,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
597,85.942305,26.83181777,Shenzhen,Freedom is nothing but a chance to be better.,
598,54.8128925,90.28197106,Shenzhen,Imagination is more important than knowledge.,
599,64.56632987,0.328366598,Singapore,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
600,61.22670043,89.50793478,Shenzhen,,
601,42.20603688,33.5064251,Shenzhen,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
602,77.56934522,69.72340201,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
603,9.952255152,64.56346931,Mumbai,Wit is the lowest form of humor.,
604,70.66384454,86.85366667,Sydney,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
605,56.95586451,42.13317642,Singapore,,
606,7.220824133,47.95470347,Shenzhen,Let me give you a definition of ethics: It is good to maintain and further life it is bad to damage and destroy life.,
607,53.26241236,40.01769579,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
608,81.03442495,64.37141539,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
609,71.85121726,41.36512878,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
610,52.62815373,42.2411364,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
611,22.8563501,17.58173464,Shenzhen,But what is happiness except the simple harmony between a man and the life he leads?,
612,49.46179579,86.57467447,Shenzhen,,
613,56.93639324,0.499242009,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
614,35.77272804,89.40325072,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
615,45.8461018,24.68247011,Mumbai,,
616,41.50789063,67.2074114,Shenzhen,"Know then this truth, enough for man to know virtue alone is happiness below.",
617,64.2677468,67.87405387,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
618,23.95849244,51.34197455,Shenzhen,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
619,78.6886625,83.08499863,Shenzhen,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
620,97.73308004,12.77493152,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
621,72.09826838,25.06649524,Shenzhen,,
622,39.09290566,90.35239741,Mumbai,Men must live and create. Live to the point of tears.,
623,35.06999779,49.33347362,Shenzhen,,
624,47.63144136,20.38982562,Mumbai,,
625,63.50829417,46.34414201,Shenzhen,Happiness is nothing more than good health and a bad memory.,
626,82.80904756,46.9370028,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
627,11.86979699,92.52683462,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
628,77.2013383,23.85842104,Singapore,,
629,48.80462631,47.12136849,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",You are here
630,96.81449896,49.69498999,Mumbai,,
631,75.97207888,43.37958943,Mumbai,,
632,87.0295648,62.45970367,Mumbai,,
633,58.9331137,92.90806954,Shenzhen,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
634,32.60578902,40.83647667,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
635,14.57757661,14.31994655,Shenzhen,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
636,15.70596078,58.41672062,Singapore,Imagination is more important than knowledge.,
637,57.96454083,77.56765019,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
638,14.2048504,49.48076769,Mumbai,Happiness is like those palaces in fairy tales whose gates are guarded by dragons: we must fight in order to conquer it.,
639,92.09345684,39.79854607,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
640,59.78768731,63.21549143,Sydney,Freedom is nothing but a chance to be better.,
641,63.55796731,69.80911694,Mumbai,,
642,48.91042269,50.84189526,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,You are here
643,53.63422057,40.99464992,Mumbai,The only source of knowledge is experience.,
644,73.28829507,79.29220544,Mumbai,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
645,82.23851067,75.68841137,Shenzhen,Freedom is nothing but a chance to be better.,
646,70.77192927,73.3383686,Mumbai,,
647,36.03984641,34.68028272,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
648,44.30999851,55.81259832,Shenzhen,Freedom is nothing but a chance to be better.,
649,7.469471171,71.19454008,Mumbai,"I have actor friends, but they're not famous. I feel like if you're an actor or - famous, you have to overly prove that you're a normal, cool person.",
650,17.62489732,90.19575496,Mumbai,,
651,31.6979696,62.65609926,Sydney,"Laughter, and the broader category of humor, are key elements in helping us go on with our life after a loss.",
652,10.17143284,58.39774094,Mumbai,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
653,12.95454872,52.79949002,Singapore,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
654,67.31268719,84.80871748,Shenzhen,"Know then this truth, enough for man to know virtue alone is happiness below.",
655,11.80839993,64.55326017,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
656,84.36392969,1.113929832,Singapore,,
657,15.14534673,33.02520018,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
658,96.62391588,21.93037397,Shenzhen,"It is easier to lead men to combat, stirring up their passion, than to restrain them and direct them toward the patient labors of peace.",
659,20.99438047,89.14732146,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
660,52.0411992,17.65608382,Mumbai,Useless knowledge can be made directly contributory to a force of sound and disinterested public opinion.,
661,15.65207972,85.7525666,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
662,24.34494349,24.29436778,Mumbai,"If the facts don't fit the theory, change the facts.",
663,92.04318575,79.98567123,Shenzhen,Freedom is nothing but a chance to be better.,
664,6.055084337,60.49748601,Shenzhen,An empty stomach is not a good political adviser.,
665,74.42531467,29.97497576,Mumbai,Freedom is nothing but a chance to be better.,
666,75.34165152,92.09047752,Mumbai,"Considered now as a possession, one may define culture as the residuum of a large body of useless knowledge that has been well and truly forgotten.",
667,80.86497248,17.64613634,Mumbai,,
668,58.98525901,87.43963346,Shenzhen,"This celebration here tells me that this work is not hopeless. I thank you for this teaching with all my heart and lift my glass to human solidarity, to the ultimate victory of knowledge, peace, good-will and understanding.",
669,13.17567625,33.47725885,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
670,67.98342508,38.93758112,Mumbai,,
671,33.93034418,28.99615457,Shenzhen,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
672,21.77517049,9.500155249,Melbourne,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
673,48.88350612,78.39768257,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
674,93.69101131,96.9402432,Shenzhen,Imagination is more important than knowledge.,
675,6.044130935,84.1512389,Mumbai,,
676,95.93372666,17.22321059,Singapore,,
677,92.70656763,48.03068512,Mumbai,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
678,43.10434491,32.04570594,Mumbai,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
679,57.9156073,78.54687371,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
680,41.83302012,1.004371536,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
681,76.94371776,27.35058456,Sydney,,
682,72.53355649,74.74741165,Shenzhen,Peace cannot be kept by force it can only be achieved by understanding.,
683,49.61818743,61.66381268,Shenzhen,You will never be happy if you continue to search for what happiness consists of. You will never live if you are looking for the meaning of life.,
684,60.83874314,57.87262884,Shenzhen,Humor can be one of our best survival tools.,
685,92.8065781,34.99367645,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
686,71.27313504,25.27966811,Melbourne,"Throw your dreams into space like a kite, and you do not know what it will bring back, a new life, a new friend, a new love, a new country.",
687,49.26888219,54.79540555,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
688,84.66824987,49.19967202,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
689,90.64635527,77.13431846,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
690,51.03927094,94.91903789,Shenzhen,Useless knowledge can be made directly contributory to a force of sound and disinterested public opinion.,
691,91.28882878,29.58607888,Shenzhen,Men must live and create. Live to the point of tears.,
692,45.69232913,98.82997132,Mumbai,,
693,17.10984095,11.29299719,Shenzhen,Freedom is nothing but a chance to be better.,
694,3.003352857,88.67901494,Singapore,Great spirits have always encountered violent opposition from mediocre minds.,
695,61.54260195,59.45541584,Mumbai,,
696,5.056331726,1.0317815,Shenzhen,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
697,50.06886416,60.44879486,Shenzhen,Liars need to have good memories.,
698,73.61727133,27.97756386,Mumbai,Freedom is nothing but a chance to be better.,
699,26.14595478,64.83172553,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
700,88.76338224,70.52097712,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
701,2.898591501,24.42709361,Singapore,When you are courting a nice girl an hour seems like a second. When you sit on a red-hot cinder a second seems like an hour. That's relativity.,
702,94.88998933,85.52942502,Mumbai,The only source of knowledge is experience.,
703,79.91633732,42.85469945,Mumbai,"A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.",
704,11.98452464,92.14681943,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
705,43.75534824,56.65715905,Mumbai,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
706,40.30321864,10.05507128,Shenzhen,,
707,87.94064666,29.6179513,Mumbai,Information is not knowledge.,
708,91.29025501,9.350931644,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
709,23.80635813,78.62419297,Singapore,It gives me great pleasure indeed to see the stubbornness of an incorrigible nonconformist warmly acclaimed.,
710,3.555056243,39.44109904,Singapore,The gift of fantasy has meant more to me than my talent for absorbing positive knowledge.,
711,59.60451798,88.05631544,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
712,18.24955081,2.691793139,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
713,55.80745831,78.11395852,Singapore,,
714,61.4818285,55.87071155,Mumbai,,
715,54.04983386,58.52106123,Mumbai,It is the supreme art of the teacher to awaken joy in creative expression and knowledge.,
716,61.28331886,52.97051014,Mumbai,,
717,14.55304623,64.35448744,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
718,39.2742021,51.21036808,Mumbai,,
719,82.28531289,21.16175231,Mumbai,There will be no lasting peace either in the heart of individuals or in social customs until death is outlawed.,
720,77.86686299,8.442082512,Mumbai,,
721,73.56244659,84.00442351,Mumbai,It gives me great pleasure indeed to see the stubbornness of an incorrigible nonconformist warmly acclaimed.,
722,83.95862353,68.91824179,Mumbai,"Considered now as a possession, one may define culture as the residuum of a large body of useless knowledge that has been well and truly forgotten.",
723,18.63926826,41.67375704,Mumbai,,
724,93.6358829,4.915485927,Sydney,,
725,76.41748521,53.41594629,Sydney,,
726,60.14234331,11.22713117,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
727,4.102673102,96.46423571,Shenzhen,,
728,47.56002247,66.24765417,Mumbai,The great secret of success is to go through life as a man who never gets used up.,
729,57.99333171,7.774377731,Shenzhen,Let me give you a definition of ethics: It is good to maintain and further life it is bad to damage and destroy life.,
730,63.89080631,72.7079279,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
731,81.59839956,5.192105449,Shenzhen,"A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.",
732,75.63811683,33.19486245,Mumbai,"Throughout the past, there has been a lack of intimacy, affection, and regard for Islam by Christianity. This, to a large extent, has been due to a lack of knowledge of the great human and spiritual ideals for which Islam and the teachings of Islam stand.",
733,59.11834319,39.92432347,Shenzhen,"A table, a chair, a bowl of fruit and a violin what else does a man need to be happy?",
734,35.53619345,84.66342234,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
735,81.69717172,17.82993712,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
736,74.38566568,56.13005525,Melbourne,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
737,56.31303499,76.04973298,Mumbai,A great secret of success is to go through life as a man who never gets used up.,
738,17.1727472,15.4322187,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
739,83.6892986,7.773620379,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
740,70.17429157,21.78680263,Mumbai,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
741,53.03970431,74.46087827,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
742,61.29832049,73.25829114,Shenzhen,Chess is not only knowledge and logic.,
743,37.7283205,70.27601199,Shenzhen,,
744,96.50350194,68.34423984,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
745,78.41889814,54.4248695,Mumbai,Freedom is nothing but a chance to be better.,
746,24.95258541,1.75358511,Shenzhen,,
747,33.26260753,51.98975762,Mumbai,,
748,70.52949569,88.51555518,Shenzhen,Freedom is nothing but a chance to be better.,
749,31.08421098,2.026971197,Shenzhen,Freedom is nothing but a chance to be better.,
750,44.65232571,22.07513589,Singapore,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
751,74.42079766,41.08218213,Shenzhen,You will never be happy if you continue to search for what happiness consists of. You will never live if you are looking for the meaning of life.,
752,62.99294853,62.77681864,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
753,21.59571981,42.3615413,Shenzhen,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
754,0.934868725,13.74651191,Mumbai,Trifles make up the happiness or the misery of human life.,
755,4.794204351,20.98269695,Shenzhen,,
756,52.03988026,95.74337327,Shenzhen,Happiness is nothing more than good health and a bad memory.,
757,6.528256298,43.31308107,Melbourne,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
758,41.61717342,66.94682001,Mumbai,Great spirits have always encountered violent opposition from mediocre minds.,
759,80.77189794,97.49411407,Singapore,,
760,62.11377864,59.38400598,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
761,99.80131215,12.27885471,Mumbai,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
762,78.30197043,81.97052325,Mumbai,"Whether planned or not, humor takes our mind off of our troubles.",
763,3.604726889,46.33535703,Shenzhen,,
764,28.28261147,17.77666458,Shenzhen,,
765,72.90619195,24.10945827,Mumbai,Freedom is nothing but a chance to be better.,
766,49.76578646,57.00582115,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
767,53.29001506,98.17215377,Mumbai,Freedom is nothing but a chance to be better.,
768,21.45107319,21.29284402,Mumbai,Freedom is nothing but a chance to be better.,
769,8.75568937,63.61618116,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
770,85.43867406,56.55683605,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
771,89.40531781,72.35167159,Mumbai,,
772,9.521470475,55.29522945,Shenzhen,You will never be happy if you continue to search for what happiness consists of. You will never live if you are looking for the meaning of life.,
773,90.03777178,30.05788855,Mumbai,,
774,55.15314189,1.373035344,Mumbai,Freedom is nothing but a chance to be better.,
775,99.01398059,12.92746295,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
776,65.86367004,93.88330304,Shenzhen,Freedom is nothing but a chance to be better.,
777,14.05160613,91.87862319,Singapore,"I have actor friends, but they're not famous. I feel like if you're an actor or - famous, you have to overly prove that you're a normal, cool person.",
778,68.93029951,21.62150559,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
779,98.13601614,69.02179336,Shenzhen,,
780,82.19870396,36.27455921,Mumbai,,
781,42.11809796,91.53940056,Mumbai,Being in love is not cool!,
782,33.79775665,47.62705993,Mumbai,All great deeds and all great thoughts have a ridiculous beginning. Great works are often born on a street corner or in a restaurant's revolving door.,
783,63.73726055,70.16558214,Shenzhen,Your successes and happiness are forgiven you only if you generously consent to share them.,
784,13.96385925,17.82520695,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
785,84.32248435,12.61527829,Mumbai,,
786,64.39288328,63.3039597,Shenzhen,,
787,4.132985207,14.35594459,Mumbai,Knowledge of what is does not open the door directly to what should be.,
788,92.72691773,49.57422263,Mumbai,Freedom is nothing but a chance to be better.,
789,99.75542433,63.5153176,Singapore,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
790,99.24314222,65.99255872,Mumbai,"When I receive letters from girls that say, 'You give me confidence,' I think, 'Wow, this is amazing.' That's my goal: to let people know it's truly what's on the inside that counts.",
791,49.23729971,27.10210846,Mumbai,,
792,84.9083137,9.185808362,Mumbai,Happiness is nothing more than good health and a bad memory.,
793,3.887396748,27.82130023,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
794,23.4953742,82.78171644,Sydney,"I get asked, 'How can you have such failures in your films?' Well, what else is life about? There's some sense of constant failure in something. Humor gives you a distance from it.",
795,75.33178744,54.46460915,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
796,41.66594711,27.36057611,Shenzhen,But what is happiness except the simple harmony between a man and the life he leads?,
797,14.98251955,48.13779185,Mumbai,Humor can alter any situation and help us cope at the very instant we are laughing.,
798,44.2697417,79.85784386,Mumbai,An empty stomach is not a good political adviser.,
799,53.52502046,78.36512015,Shenzhen,Words to me were magic. You could say a word and it could conjure up all kinds of images or feelings or a chilly sensation or whatever. It was amazing to me that words had this power.,
800,57.0449345,32.69960687,Singapore,Freedom is nothing but a chance to be better.,
801,36.24224227,0.46412563,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
802,76.72519279,80.4589838,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
803,34.3164748,71.92204993,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
804,98.11940589,49.84752845,Mumbai,,
805,0.138053996,22.08340452,Singapore,Freedom is nothing but a chance to be better.,
806,3.898423561,26.79735941,Mumbai,"A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.",
807,14.44806827,72.09198673,Mumbai,,
808,9.261259763,41.66170838,Shenzhen,,
809,52.09429837,70.17728002,Shenzhen,"The way of the Creative works through change and transformation, so that each thing receives its true nature and destiny and comes into permanent accord with the Great Harmony: this is what furthers and what perseveres.",
810,18.21838403,25.95659718,Mumbai,"Looking back 25 years later, what I may say is that the facts have been far better than the dreams. In the long course of cell life on this earth it remained, for our age for our generation, to receive the full ownership of our inheritance.",
811,45.24637049,77.08501415,Mumbai,Freedom is nothing but a chance to be better.,
812,24.914343,50.31163092,Shenzhen,,
813,8.633272839,35.55180153,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
814,74.5319352,32.2730551,Mumbai,Peace cannot be kept by force it can only be achieved by understanding.,
815,76.47785698,88.36953754,Mumbai,Information is not knowledge.,
816,88.96865321,84.37641424,Mumbai,But what is happiness except the simple harmony between a man and the life he leads?,
817,22.68404178,75.40346207,Mumbai,,
818,82.52866806,29.07398362,Shenzhen,Freedom is nothing but a chance to be better.,
819,12.65063465,93.62190503,Mumbai,There is a woman at the begining of all great things.,
820,89.67333834,43.24469215,Mumbai,,
821,11.6571503,91.12247291,Shenzhen,,
822,3.460360644,81.84582565,Shenzhen,,
823,6.688415725,71.72120418,Mumbai,"If people are good only because they fear punishment, and hope for reward, then we are a sorry lot indeed.",
824,37.97020945,79.09318714,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
825,65.78396864,24.43332344,Mumbai,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
826,76.89298973,93.62969387,Mumbai,"Life has obliged him to remember so much useful knowledge that he has lost not only his history, but his whole original cargo of useless knowledge history, languages, literatures, the higher mathematics, or what you will - are all gone.",
827,53.39923066,56.20973124,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
828,33.96491806,95.22558046,Mumbai,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
829,65.76472837,44.44368877,Mumbai,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
830,8.757085796,15.73976104,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
831,29.00026601,41.73131289,Mumbai,"After all manner of professors have done their best for us, the place we are to get knowledge is in books. The true university of these days is a collection of books.",
832,62.36707089,75.96610701,Shenzhen,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
833,50.5743166,33.80604452,Singapore,,
834,91.78677038,38.6829105,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
835,1.628560317,63.92086896,Singapore,,
836,80.91389185,30.83371492,Mumbai,Freedom is nothing but a chance to be better.,
837,52.21371423,82.9266367,Mumbai,,
838,50.24208433,21.87677857,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
839,69.46377298,84.09673173,Shenzhen,,
840,54.6171932,98.49495827,Shenzhen,,
841,80.31258872,14.68483116,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
842,11.21139759,96.8337198,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
843,94.87647212,65.94798469,Shenzhen,Happiness is nothing more than good health and a bad memory.,
844,67.69419236,93.8663481,Shenzhen,,
845,86.06518067,94.22593471,Mumbai,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
846,94.92841272,13.08968691,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
847,28.05847067,34.50918389,Shenzhen,"One of the great attractions of patriotism - it fulfills our worst wishes. In the person of our nation we are able, vicariously, to bully and cheat. Bully and cheat, what's more, with a feeling that we are profoundly virtuous.",
848,32.98080971,50.96545611,Singapore,"I was so happy that it filmed in New York not only because it's an amazing city, but also because a lot of people across the world somehow started to think about New York as a dangerous place to be and envisioned it as some war zone after that happened.",
849,7.015673793,21.93362652,Mumbai,Chess is not only knowledge and logic.,
850,66.75878558,55.12480065,Melbourne,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
851,84.14515085,53.78847362,Sydney,,
852,33.30416579,14.53388513,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
853,89.2899978,94.47157856,Mumbai,Freedom is nothing but a chance to be better.,
854,52.67459182,22.24345922,Singapore,I am not only a pacifist but a militant pacifist. I am willing to fight for peace. Nothing will end war unless the people themselves refuse to go to war.,
855,10.29133538,6.830695341,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
856,39.07872047,63.12683318,Mumbai,,
857,53.50341937,89.15001121,Sydney,,
858,8.716659667,59.7005687,Mumbai,,
859,4.05029289,89.60731667,Mumbai,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
